"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
"03","71772","063","16","Sants-Montjuïc","la Bordeta","069","0","1","0","0","0","0","0","0","0","","","364","02/12/2022 00:02:16"
"03","71780","063","16","Sants-Montjuïc","la Bordeta","069","0","16","167","86","19","22","11790","11790","0","","","3372","02/12/2022 00:02:16"
"03","71790","063","16","Sants-Montjuïc","la Bordeta","069","0","16","80","46","5","4","5093","4741","352","","","2123","02/12/2022 00:02:16"
"03","71800","063","16","Sants-Montjuïc","la Bordeta","069","0","28","195","135","17","31","11730","11258","472","","","3724","02/12/2022 00:02:16"
"03","71812","069","16","Sants-Montjuïc","la Bordeta","069","0","3","166","123","0","42","8866","8849","17","","","1608","02/12/2022 00:02:16"
"03","71813","068","16","Sants-Montjuïc","la Bordeta","069","0","7","244","188","0","56","15386","15386","0","","","2508","02/12/2022 00:02:16"
"03","71814","068","16","Sants-Montjuïc","la Bordeta","069","0","10","518","289","138","84","31502","25860","5642","","","5161","02/12/2022 00:02:16"
"03","71816","068","16","Sants-Montjuïc","la Bordeta","069","0","1","203","80","91","32","8280","6771","1509","","","1951","02/12/2022 00:02:16"
"03","71817","069","16","Sants-Montjuïc","la Bordeta","069","0","2","388","207","115","66","25235","22732","2503","","","3065","02/12/2022 00:02:16"
"03","71820","069","16","Sants-Montjuïc","la Bordeta","069","0","10","493","196","244","49","43319","37417","5902","","","37211","02/12/2022 00:02:16"
"03","71830","098","18","Sants-Montjuïc","Sants","073","0","11","148","67","48","28","10625","9747","878","","","3345","02/12/2022 00:02:16"
"03","71840","098","18","Sants-Montjuïc","Sants","073","0","26","335","101","138","32","19502","15549","3953","","","5352","02/12/2022 00:02:16"
"03","71854","098","18","Sants-Montjuïc","Sants","073","0","3","0","0","0","0","0","0","0","","","10831","02/12/2022 00:02:16"
"03","71855","100","18","Sants-Montjuïc","Sants","073","0","39","212","88","1","62","17747","17572","175","","","23218","02/12/2022 00:02:16"
"03","71860","098","18","Sants-Montjuïc","Sants","073","0","34","407","227","109","41","23000","21261","1739","","","7292","02/12/2022 00:02:16"
"03","71870","098","18","Sants-Montjuïc","Sants","073","0","53","323","155","18","75","21880","21489","391","","","9131","02/12/2022 00:02:16"
"03","71880","099","18","Sants-Montjuïc","Sants","073","0","35","273","183","17","34","19840","16920","2920","","","8191","02/12/2022 00:02:16"
"03","71890","099","18","Sants-Montjuïc","Sants","073","0","58","458","231","39","91","35508","34101","1407","","","15124","02/12/2022 00:02:16"
"03","71900","099","18","Sants-Montjuïc","Sants","073","0","9","47","18","0","6","2986","2986","0","","","1253","02/12/2022 00:02:16"
"03","71910","100","18","Sants-Montjuïc","Sants","073","0","42","497","246","86","77","35522","32849","2673","","","10332","02/12/2022 00:02:16"
"03","71920","099","18","Sants-Montjuïc","Sants","073","0","5","23","16","0","2","2235","2235","0","","","1044","02/12/2022 00:02:16"
"03","71930","100","18","Sants-Montjuïc","Sants","073","0","20","146","93","1","30","10460","10219","241","","","3243","02/12/2022 00:02:16"
"03","71940","100","18","Sants-Montjuïc","Sants","073","0","11","241","104","24","82","22258","21426","832","","","6999","02/12/2022 00:02:16"
"03","71950","096","18","Sants-Montjuïc","Sants","073","0","5","47","2","0","24","4138","4108","30","","","2022","02/12/2022 00:02:16"
"03","71960","096","18","Sants-Montjuïc","Sants","073","0","16","368","154","123","53","25847","21859","3988","","","4940","02/12/2022 00:02:16"
"03","71970","096","18","Sants-Montjuïc","Sants","073","0","9","241","147","55","39","13463","11188","2275","","","3045","02/12/2022 00:02:16"
"03","71980","096","18","Sants-Montjuïc","Sants","073","0","1","496","0","0","496","3777","3669","108","","","3503","02/12/2022 00:02:16"
"03","71990","096","18","Sants-Montjuïc","Sants","073","0","13","168","75","0","59","13530","12341","1189","","","2847","02/12/2022 00:02:16"
"03","72000","096","18","Sants-Montjuïc","Sants","073","0","7","100","44","20","32","7441","6362","1079","","","1706","02/12/2022 00:02:16"
"03","72011","095","18","Sants-Montjuïc","Sants","073","0","13","260","145","81","27","18022","14865","3157","","","3688","02/12/2022 00:02:16"
"03","72012","095","18","Sants-Montjuïc","Sants","073","0","10","397","218","143","36","26941","22289","4652","","","4072","02/12/2022 00:02:16"
"03","72020","095","18","Sants-Montjuïc","Sants","073","0","17","226","175","0","32","14556","14556","0","","","3320","02/12/2022 00:02:16"
"03","72030","095","18","Sants-Montjuïc","Sants","073","0","14","201","96","63","26","10917","8576","2341","","","4042","02/12/2022 00:02:16"
"03","72040","096","18","Sants-Montjuïc","Sants","073","0","8","111","49","0","25","6917","6393","524","","","1344","02/12/2022 00:02:16"
"03","72053","096","18","Sants-Montjuïc","Sants","073","0","18","236","132","0","31","14856","13082","1774","","","3444","02/12/2022 00:02:16"
"03","72060","095","18","Sants-Montjuïc","Sants","073","0","12","224","140","26","26","13225","12213","1012","","","2486","02/12/2022 00:02:16"
"03","72070","097","18","Sants-Montjuïc","Sants","073","0","21","213","153","0","24","11891","11891","0","","","2842","02/12/2022 00:02:16"
"03","72080","097","18","Sants-Montjuïc","Sants","073","0","26","417","129","185","31","18783","14951","3832","","","4801","02/12/2022 00:02:16"
"03","72090","097","18","Sants-Montjuïc","Sants","073","0","12","288","169","0","51","19339","19248","91","","","3393","02/12/2022 00:02:16"
"03","72100","097","18","Sants-Montjuïc","Sants","073","0","26","258","170","7","17","15888","15799","89","","","3714","02/12/2022 00:02:16"
"03","72110","071","17","Sants-Montjuïc","Sants - Badal","070","0","2","43","21","0","8","2345","2345","0","","","401","02/12/2022 00:02:16"
"03","72120","072","17","Sants-Montjuïc","Sants - Badal","070","0","9","122","78","0","18","8034","8034","0","","","1433","02/12/2022 00:02:16"
"03","72131","073","17","Sants-Montjuïc","Sants - Badal","070","0","18","619","369","151","86","38773","35862","2911","","","5697","02/12/2022 00:02:16"
"03","72132","073","17","Sants-Montjuïc","Sants - Badal","070","0","15","335","187","106","32","20810","18024","2786","","","3161","02/12/2022 00:02:16"
"03","72140","073","17","Sants-Montjuïc","Sants - Badal","070","0","33","325","171","40","50","20346","18737","1609","","","5424","02/12/2022 00:02:16"
"03","72151","074","17","Sants-Montjuïc","Sants - Badal","070","0","43","932","557","185","145","79704","73020","6684","","","21798","02/12/2022 00:02:16"
"03","72152","074","17","Sants-Montjuïc","Sants - Badal","070","0","22","405","244","75","69","25799","23028","2771","","","6391","02/12/2022 00:02:16"
"03","72160","074","17","Sants-Montjuïc","Sants - Badal","070","0","1","5","0","0","5","4014","4014","0","","","5838","02/12/2022 00:02:16"
"03","72170","072","17","Sants-Montjuïc","Sants - Badal","070","0","32","302","210","5","44","22655","20588","2067","","","5725","02/12/2022 00:02:16"
"03","72180","071","17","Sants-Montjuïc","Sants - Badal","070","0","26","246","179","14","41","16441","15922","519","","","5934","02/12/2022 00:02:16"
"03","72190","??","??","Sants-Montjuïc","??","??","0","21","358","246","34","33","26454","25397","1057","","","7285","02/12/2022 00:02:16"
"03","72200","070","17","Sants-Montjuïc","Sants - Badal","070","0","13","286","170","79","26","17079","15151","1928","","","3764","02/12/2022 00:02:16"
"03","72210","070","17","Sants-Montjuïc","Sants - Badal","070","0","2","221","110","93","18","21583","18935","2648","","","4236","02/12/2022 00:02:16"
"03","72220","071","17","Sants-Montjuïc","Sants - Badal","070","0","7","379","216","141","22","21835","18108","3727","","","3503","02/12/2022 00:02:16"
"03","72230","071","17","Sants-Montjuïc","Sants - Badal","070","0","17","325","221","44","41","22446","21097","1349","","","4954","02/12/2022 00:02:16"
"03","72240","072","17","Sants-Montjuïc","Sants - Badal","070","0","6","638","318","175","145","31943","27253","4690","","","5335","02/12/2022 00:02:16"
"03","72250","072","17","Sants-Montjuïc","Sants - Badal","070","0","1","6","0","0","6","4414","4414","0","","","6125","02/12/2022 00:02:16"
"03","72260","075","17","Sants-Montjuïc","Sants - Badal","070","0","19","492","288","120","80","33536","31519","2017","","","6286","02/12/2022 00:02:16"
"03","72270","075","17","Sants-Montjuïc","Sants - Badal","070","0","2","5","0","0","5","10334","362","9972","","","5085","02/12/2022 00:02:16"
"03","72280","075","17","Sants-Montjuïc","Sants - Badal","070","0","12","405","138","160","35","25684","21121","4563","","","5418","02/12/2022 00:02:16"
"03","72290","075","17","Sants-Montjuïc","Sants - Badal","070","0","7","334","115","190","29","19510","13414","6096","","","3519","02/12/2022 00:02:16"
"03","72300","075","17","Sants-Montjuïc","Sants - Badal","070","0","14","236","157","12","67","13756","13579","177","","","2942","02/12/2022 00:02:16"
"03","72310","076","17","Sants-Montjuïc","Sants - Badal","070","0","21","375","264","29","75","30614","28272","2342","","","5416","02/12/2022 00:02:16"
"03","72320","076","17","Sants-Montjuïc","Sants - Badal","070","0","19","259","199","16","28","22996","20958","2038","","","5271","02/12/2022 00:02:16"
"03","72330","078","17","Sants-Montjuïc","Sants - Badal","070","0","21","403","205","72","67","25928","24111","1817","","","6410","02/12/2022 00:02:16"
"03","72340","078","17","Sants-Montjuïc","Sants - Badal","070","0","28","792","281","358","77","46079","38414","7665","","","10133","02/12/2022 00:02:16"
"03","72350","077","17","Sants-Montjuïc","Sants - Badal","070","0","13","155","63","36","19","10830","9967","863","","","2827","02/12/2022 00:02:16"
"03","72360","077","17","Sants-Montjuïc","Sants - Badal","070","0","9","122","82","17","23","8856","8260","596","","","2189","02/12/2022 00:02:16"
"03","72370","077","17","Sants-Montjuïc","Sants - Badal","070","0","11","616","239","356","21","27377","23405","3972","","","4752","02/12/2022 00:02:16"
"03","72380","077","17","Sants-Montjuïc","Sants - Badal","070","0","23","413","194","120","47","25118","22320","2798","","","6154","02/12/2022 00:02:16"
"03","72390","078","17","Sants-Montjuïc","Sants - Badal","070","0","12","448","164","209","73","26207","18497","7710","","","4505","02/12/2022 00:02:16"
"03","72400","079","17","Sants-Montjuïc","Sants - Badal","070","0","44","498","343","17","77","32373","31512","861","","","9623","02/12/2022 00:02:16"
"03","72410","080","17","Sants-Montjuïc","Sants - Badal","070","0","19","271","176","27","44","18662","17562","1100","","","3632","02/12/2022 00:02:16"
"03","72420","079","17","Sants-Montjuïc","Sants - Badal","070","0","45","691","387","60","118","49288","46980","2308","","","10654","02/12/2022 00:02:16"
"03","72430","080","17","Sants-Montjuïc","Sants - Badal","070","0","25","678","430","162","72","45174","40771","4403","","","6954","02/12/2022 00:02:16"
"03","72441","080","17","Sants-Montjuïc","Sants - Badal","070","0","11","128","76","7","40","10629","9651","978","","","2519","02/12/2022 00:02:16"
"03","72442","080","17","Sants-Montjuïc","Sants - Badal","070","0","1","54","20","26","8","3730","2704","1026","","","501","02/12/2022 00:02:16"
"03","72450","057","16","Sants-Montjuïc","la Bordeta","068","0","15","79","16","1","29","6805","6805","0","","","4266","02/12/2022 00:02:16"
"03","72462","059","16","Sants-Montjuïc","la Bordeta","068","0","13","436","306","77","53","29291","23076","6215","","","6482","02/12/2022 00:02:16"
"03","72464","059","16","Sants-Montjuïc","la Bordeta","068","0","7","80","48","0","28","5733","5389","344","","","1540","02/12/2022 00:02:16"
"03","72466","058","16","Sants-Montjuïc","la Bordeta","068","0","33","1572","594","706","265","100284","79110","21174","","","55953","02/12/2022 00:02:16"
"03","72470","059","16","Sants-Montjuïc","la Bordeta","068","0","19","399","254","82","50","25901","23941","1960","","","5954","02/12/2022 00:02:16"
"03","72480","061","16","Sants-Montjuïc","la Bordeta","068","0","16","196","87","9","80","11531","10094","1437","","","3767","02/12/2022 00:02:16"
"03","72490","060","16","Sants-Montjuïc","la Bordeta","068","0","10","460","127","250","48","24161","16305","7856","","","4959","02/12/2022 00:02:16"
"03","72500","060","16","Sants-Montjuïc","la Bordeta","068","0","11","386","193","162","29","26206","21571","4635","","","6934","02/12/2022 00:02:16"
"03","72511","058","16","Sants-Montjuïc","la Bordeta","068","0","5","52","35","0","15","3113","2943","170","","","1034","02/12/2022 00:02:16"
"03","72512","058","16","Sants-Montjuïc","la Bordeta","068","0","19","235","132","53","44","30313","22232","8081","","","13784","02/12/2022 00:02:16"
"03","72521","103","18","Sants-Montjuïc","Sants","074","0","12","227","158","37","20","18197","15463","2734","","","3340","02/12/2022 00:02:16"
"03","72524","057","16","Sants-Montjuïc","la Bordeta","068","0","19","411","244","78","66","29971","26655","3316","","","7287","02/12/2022 00:02:16"
"03","72526","057","16","Sants-Montjuïc","la Bordeta","068","0","22","898","422","407","65","49535","41174","8361","","","11034","02/12/2022 00:02:16"
"03","72530","051","15","Sants-Montjuïc","Hostafrancs","067","0","11","203","114","0","34","14089","13725","364","","","2548","02/12/2022 00:02:16"
"03","72540","051","15","Sants-Montjuïc","Hostafrancs","067","0","22","242","99","37","47","16590","14775","1815","","","4331","02/12/2022 00:02:16"
"03","72550","104","18","Sants-Montjuïc","Sants","074","0","17","215","87","49","38","13559","12441","1118","","","4260","02/12/2022 00:02:16"
"03","72560","104","18","Sants-Montjuïc","Sants","074","0","12","92","45","1","35","8217","8030","187","","","1921","02/12/2022 00:02:16"
"03","72570","104","18","Sants-Montjuïc","Sants","074","0","12","146","57","10","40","10807","9922","885","","","2946","02/12/2022 00:02:16"
"03","72581","104","18","Sants-Montjuïc","Sants","074","0","3","27","4","5","10","1992","1992","0","","","807","02/12/2022 00:02:16"
"03","72582","104","18","Sants-Montjuïc","Sants","074","0","9","215","80","99","22","11268","8763","2505","","","3180","02/12/2022 00:02:16"
"03","72590","103","18","Sants-Montjuïc","Sants","074","0","16","667","213","378","54","30238","22783","7455","","","6277","02/12/2022 00:02:16"
"03","72600","103","18","Sants-Montjuïc","Sants","074","0","4","336","167","139","22","18623","15759","2864","","","3193","02/12/2022 00:02:16"
"03","72610","102","18","Sants-Montjuïc","Sants","074","0","21","444","190","174","22","25487","22382","3105","","","7854","02/12/2022 00:02:16"
"03","72620","058","16","Sants-Montjuïc","la Bordeta","068","0","1","0","0","0","0","0","0","0","","","2517","02/12/2022 00:02:16"
"03","72630","060","16","Sants-Montjuïc","la Bordeta","068","0","3","259","125","109","25","16576","12552","4024","","","3506","02/12/2022 00:02:16"
"03","72640","060","16","Sants-Montjuïc","la Bordeta","068","0","21","156","106","2","17","11723","11723","0","","","4151","02/12/2022 00:02:16"
"03","72650","101","18","Sants-Montjuïc","Sants","074","0","54","569","369","68","72","41210","39243","1967","","","13088","02/12/2022 00:02:16"
"03","72661","102","18","Sants-Montjuïc","Sants","074","0","14","182","143","1","21","16193","15390","803","","","3629","02/12/2022 00:02:16"
"03","72662","060","16","Sants-Montjuïc","la Bordeta","068","0","1","1","0","0","1","56","56","0","","","2244","02/12/2022 00:02:16"
"03","72671","102","18","Sants-Montjuïc","Sants","074","0","21","155","98","1","27","12068","12068","0","","","4398","02/12/2022 00:02:16"
